Age,Experience,Skill,RushFactor,WorkStart,WorkDuration,WorkEnd,HomeLat,HomeLng,WorkLat,WorkLng,PreviousAccidents,Accidents
40,17,1.612,0.844,10,9,19,60.1105,30.4969,59.8564,30.3224,7,1
18,1,0.690,2.503,10,8,18,60.0729,30.4428,59.9330,30.3632,1,1
21,2,0.530,2.026,9,8,17,59.8391,30.4223,59.9880,30.2977,3,0
31,8,0.925,1.371,8,8,16,59.8315,30.1988,60.0092,30.3549,4,0
23,3,0.763,1.785,11,11,22,60.0070,30.6134,60.1118,30.4870,6,1
22,2,0.613,2.231,11,7,18,59.9412,30.2885,59.8307,30.2942,2,0
25,3,0.785,1.429,10,7,17,59.9333,30.3189,60.0144,30.3241,2,1
26,5,0.913,1.464,10,12,22,59.8970,30.4960,59.9397,30.3701,2,0
29,5,1.294,1.174,11,5,16,59.9524,30.2415,60.0230,30.3179,2,0
62,44,1.231,0.559,9,11,20,60.0390,30.3588,59.9236,30.3744,2,1
28,6,0.868,1.392,8,9,17,59.8641,30.3789,60.0093,30.3273,2,2
26,4,0.663,1.433,18,8,2,60.0063,30.3373,59.9396,30.2790,1,0
38,13,0.960,0.829,11,5,16,59.8642,30.4482,59.9344,30.2883,0,1
49,17,0.802,0.718,8,8,16,59.8400,30.2035,59.5651,30.1180,3,0
29,8,0.861,1.208,10,8,18,59.8419,30.4034,59.9346,30.4556,1,1
46,20,1.345,1.018,9,12,21,60.0319,30.4141,59.9959,30.1357,2,0
42,21,0.512,0.911,7,9,16,59.8603,30.4810,59.9275,30.2411,1,0
42,16,1.432,1.002,14,7,21,60.0031,30.4022,59.8652,30.3233,2,0
36,15,1.052,1.125,11,5,16,60.0157,30.2824,59.8784,30.3255,2,2
35,12,1.042,0.998,11,9,20,60.0421,30.3751,59.8990,30.4169,3,0
19,1,0.624,2.962,9,5,14,60.0640,30.3079,59.8855,30.2727,2,1
61,30,1.489,1.010,10,7,17,59.7834,30.1444,59.9331,30.2223,3,0
53,20,1.225,1.000,8,5,13,60.0012,30.2162,60.0371,30.4763,0,1
24,3,0.851,0.732,10,10,20,59.8774,30.3288,60.0161,30.2325,1,0
71,34,1.996,0.860,8,5,13,59.9251,30.3345,59.9835,30.2335,3,0
42,14,1.671,0.865,12,6,18,59.9523,30.4913,59.8314,30.3539,2,0
44,18,1.181,0.834,9,7,16,59.9924,30.6445,59.9526,30.4127,2,1
41,17,1.365,0.586,8,11,19,59.9998,30.2840,59.8999,30.4283,2,0
30,7,1.098,1.577,9,9,18,59.9347,30.2482,59.9392,30.4856,4,0
34,14,1.303,0.933,9,8,17,60.0016,30.2912,59.8479,30.3193,2,2
27,5,0.766,1.579,11,5,16,59.8544,30.2957,60.0026,30.3300,2,0
38,11,0.818,1.377,10,8,18,60.1452,30.2075,60.0204,30.3247,0,1
37,13,1.416,1.258,8,8,16,60.0077,30.4221,59.8708,30.3415,6,1
82,39,1.381,0.955,9,10,19,60.1096,30.4882,59.9735,30.3187,2,1
53,28,0.836,0.750,9,11,20,60.0115,30.2430,59.8915,30.4067,1,1
50,29,0.825,0.932,10,7,17,59.8950,30.4865,59.9719,30.3361,2,0
48,24,0.554,0.842,10,8,18,59.9863,30.2398,59.9649,30.4553,0,0
20,1,0.593,2.004,8,9,17,59.9359,30.6391,60.1070,30.4875,2,1
61,38,1.540,0.831,13,9,22,60.0121,30.4280,59.9491,30.2953,1,0
42,14,1.355,1.482,9,7,16,59.9579,30.3311,60.0208,30.6464,4,0
58,31,1.111,1.002,9,10,19,59.8536,30.2324,59.9432,30.3587,2,0
39,16,0.833,0.862,11,7,18,59.7765,30.7989,60.0331,30.4292,6,0
29,7,1.080,1.264,10,6,16,60.0209,30.3972,59.9224,30.4173,3,0
62,41,1.133,0.989,14,8,22,59.8614,30.3800,59.8538,30.1900,0,0
55,35,1.617,0.885,9,9,18,59.8272,30.1605,59.8793,30.4164,5,1
30,9,1.413,1.542,8,7,15,59.8386,30.1452,59.9854,30.2652,7,2
54,25,1.365,0.949,8,12,20,59.8608,30.1904,59.9883,29.7684,4,0
32,9,1.748,1.290,7,7,14,59.9323,30.3183,59.9837,30.2263,1,3
47,19,0.919,1.008,10,7,17,59.8993,29.7697,60.0024,30.2960,3,0
58,40,1.223,0.626,8,8,16,60.0016,30.2848,59.8794,30.5250,2,0
44,23,1.368,0.932,9,11,20,59.7786,30.1074,59.9991,30.3656,6,2
27,5,0.953,1.591,7,7,14,60.0185,30.3882,60.0837,29.9559,5,2
21,2,0.943,2.540,10,10,20,60.0118,30.6139,59.9885,30.2918,8,0
24,3,0.668,1.882,9,6,15,59.8482,30.1796,59.9358,30.3665,2,0
40,17,1.236,0.890,10,6,16,59.8340,30.4247,59.9448,30.3005,4,0
68,35,1.151,0.705,13,6,19,59.8279,30.1490,59.9331,30.3508,2,0
65,44,0.825,0.575,10,4,14,60.0250,30.6471,59.9383,30.3272,2,0
41,19,1.368,0.807,8,6,14,59.9743,30.2839,59.8757,30.4413,1,1
40,15,1.529,0.767,10,8,18,59.8745,30.3984,59.9996,30.3364,2,0
40,13,1.253,0.606,8,11,19,59.7500,30.5648,59.9316,30.3634,1,0
33,12,1.390,0.948,9,8,17,59.8345,30.1809,59.9452,30.2669,5,0
43,21,1.271,0.929,10,8,18,59.8628,30.1920,59.9327,30.3530,3,0
52,28,1.011,0.728,8,7,15,59.9921,29.7740,59.8755,30.3183,7,0
29,7,1.322,1.430,9,6,15,59.8394,30.2545,59.8487,30.0344,3,0
38,14,1.081,1.230,11,5,16,59.8607,29.9273,59.8719,30.3370,4,3
18,0,0.457,3.186,11,8,19,59.9337,30.2402,60.0368,30.4293,0,0
37,12,1.199,1.100,10,8,18,59.7307,30.5853,59.9938,30.4318,4,0
42,16,1.460,1.231,7,8,15,60.0106,30.2447,59.9350,30.3676,2,0
44,19,1.792,1.082,9,6,15,59.8686,30.2626,60.0150,30.3204,5,0
36,13,1.037,0.873,9,8,17,59.7308,30.0803,59.8529,30.3164,2,0
50,27,1.204,1.125,7,8,15,59.8704,30.3594,60.0543,30.3606,3,0
58,33,1.330,1.012,8,4,12,60.0609,30.3258,59.9295,30.3100,2,2
40,20,1.241,1.071,9,9,18,59.8480,30.2003,59.9502,30.3578,4,3
18,0,0.506,3.400,10,7,17,59.8861,29.8587,59.9948,30.3259,16,3
40,15,0.630,0.739,9,9,18,60.0165,30.2472,59.8944,30.3223,0,0
22,2,0.520,2.309,9,10,19,59.9218,30.4601,59.9832,30.3344,2,1
24,3,0.689,2.127,9,8,17,59.8582,30.1808,59.9896,30.2979,3,1
49,23,1.284,0.929,14,10,0,59.9390,30.3462,60.0721,30.2354,0,0
18,0,0.532,3.510,10,10,20,59.7185,30.0778,59.9584,30.2979,2,2
19,1,0.707,3.003,8,8,16,59.8961,30.4214,60.0051,30.2104,3,2
45,23,1.369,1.021,9,4,13,60.0029,30.3534,59.8387,30.3348,4,0
70,36,1.139,0.684,11,8,19,59.8646,30.3855,59.9361,30.3255,0,0
30,7,0.400,1.087,11,7,18,59.8440,30.3305,59.9448,30.4972,1,1
34,10,1.603,1.283,10,8,18,60.0260,30.2125,59.9376,30.2854,3,0
47,21,1.545,0.897,9,9,18,59.8428,30.3316,59.8787,29.8630,6,1
73,46,1.399,0.676,8,7,15,59.9369,30.4889,60.0691,30.3324,2,0
62,36,1.110,0.481,11,8,19,59.8567,30.2347,59.9863,30.2173,2,0
42,17,1.363,0.940,9,7,16,59.8457,30.0281,59.8484,30.3229,2,0
60,33,1.298,1.091,9,9,18,59.9098,30.3152,60.0536,30.3358,1,1
33,9,1.053,1.423,8,5,13,59.9127,30.4679,60.0539,30.3320,3,0
44,16,1.585,0.604,8,8,16,59.9498,30.2460,60.0410,30.3195,6,1
81,43,1.407,0.879,17,5,22,60.0318,30.3283,59.9449,30.4965,1,3
27,5,0.688,1.488,9,8,17,59.8616,30.4713,60.0202,30.6421,2,1
30,8,1.154,1.053,7,8,15,59.9034,30.2770,60.0177,30.3196,1,0
45,20,1.381,1.291,7,6,13,59.9307,30.2559,60.0317,30.4308,2,2
26,5,0.890,1.229,7,12,19,59.8923,30.4656,59.9907,30.2881,0,1
80,43,0.930,1.008,9,6,15,59.8562,30.2389,59.9547,30.4157,2,1
51,25,1.021,0.727,7,5,12,59.9704,30.2665,60.0381,30.3274,2,0
46,20,0.926,0.891,9,8,17,59.9312,30.3592,59.9945,30.1483,1,0
44,21,1.299,0.700,7,8,15,59.7317,30.3504,59.8928,30.4160,2,0
55,19,1.283,1.051,9,11,20,60.0216,30.3826,59.8977,30.4183,3,0
81,36,1.334,0.766,8,7,15,59.9504,30.4646,59.8681,30.2595,2,1
87,50,1.501,0.686,8,9,17,59.8433,30.4212,59.9283,30.2482,2,0
55,25,0.778,0.985,9,8,17,59.8255,30.4036,59.9493,30.2916,0,0
64,28,1.181,0.813,8,8,16,60.0006,30.3776,59.8775,30.3322,1,1
38,17,0.994,1.009,10,8,18,59.8292,30.1937,59.9382,30.4166,4,1
85,37,1.209,0.727,9,7,16,60.0541,30.3515,59.9201,30.3610,1,0
71,39,1.122,0.734,9,10,19,59.9519,30.4608,59.7590,30.5815,3,0
43,23,1.241,0.749,16,8,0,59.8454,30.2678,60.0165,30.3206,1,1
40,19,1.294,1.042,9,12,21,59.9468,30.4685,60.0272,30.2564,2,0
43,20,1.335,1.084,9,4,13,59.8850,30.4709,60.0218,30.3159,4,0
48,24,0.807,0.601,9,9,18,59.8363,30.2544,59.9722,30.3124,1,0
30,6,1.171,0.874,7,9,16,59.9347,30.4035,60.0453,30.3223,2,0
57,26,1.835,0.724,9,10,19,59.8626,30.3222,59.9326,30.2955,0,0
42,16,0.978,1.238,9,9,18,59.8727,30.3261,59.7184,30.4138,4,0
28,7,0.865,1.739,7,9,16,59.9017,30.4826,59.8791,30.2624,3,1
68,37,1.217,0.501,14,8,22,60.0136,30.3295,59.9293,30.2517,4,2
64,36,0.954,0.816,7,8,15,59.8353,30.3139,60.0046,30.3231,2,1
50,21,1.824,0.910,13,10,23,59.7188,30.0705,59.9359,30.2500,8,1
34,10,1.114,0.925,9,4,13,60.0682,30.3946,60.0535,30.4493,4,0
33,10,1.096,0.928,10,9,19,59.9877,30.2099,59.8720,30.3435,1,0
48,22,0.742,1.140,9,10,19,59.8635,30.1813,59.9270,30.4764,3,2
29,7,0.743,0.617,8,9,17,59.9201,30.3429,60.0234,30.3199,0,0
43,21,1.062,0.874,9,6,15,59.8929,30.4724,60.0915,30.1897,2,0
29,7,1.087,0.818,9,11,20,59.9995,30.2417,59.8964,30.4180,4,0
57,36,1.513,0.907,10,10,20,59.8496,30.1820,59.9259,30.3218,3,0
32,10,0.772,1.285,8,6,14,59.9886,30.2901,59.9483,30.5798,1,2
46,23,1.078,0.468,17,8,1,59.9157,30.4794,60.0372,30.4145,0,1
38,15,0.742,1.087,16,9,1,59.9670,30.4325,59.9333,30.3104,0,0
24,3,0.774,1.031,9,6,15,60.0034,30.2179,59.8817,30.2584,7,0
70,30,1.422,0.832,7,7,14,60.0354,30.3815,59.8994,30.5117,5,2
58,39,0.848,0.736,8,9,17,59.9852,30.2719,60.0015,30.3750,0,0
29,6,0.529,1.291,10,10,20,60.0101,30.2707,59.8474,30.3194,1,0
19,1,0.548,2.515,8,6,14,60.1017,30.2012,59.9006,30.4302,8,0
41,17,1.051,1.054,10,5,15,59.9387,30.4838,60.0588,30.3716,1,0
65,43,0.949,0.556,8,9,17,59.8801,30.4632,60.0022,30.2968,2,0
44,18,1.135,0.980,10,7,17,59.8594,30.4991,59.9504,30.3052,1,2
24,3,0.762,1.606,16,7,23,59.9411,30.3741,59.9129,30.2965,0,0
43,15,0.831,1.148,9,8,17,59.7421,30.5730,59.8974,30.4149,1,1
77,46,1.222,0.762,7,8,15,59.9168,30.3519,59.8793,30.4769,0,0
31,9,1.726,0.982,8,11,19,59.7186,30.4207,59.9320,30.2524,2,2
37,15,1.155,0.650,9,9,18,60.2342,30.4327,60.1079,30.4862,0,1
45,18,1.363,0.615,18,7,1,60.0089,30.2418,59.9202,30.2965,0,0
34,10,1.022,1.001,10,9,19,60.0541,30.3264,59.9380,30.2273,2,1
39,16,1.166,0.758,8,7,15,60.0541,30.3333,59.9443,30.3035,1,0
26,4,0.825,1.459,7,7,14,59.9529,30.4367,60.0028,30.3263,0,0
37,14,1.662,1.073,9,9,18,59.9198,30.2856,59.9588,30.4075,3,0
43,18,1.609,1.122,10,11,21,60.0305,30.4264,59.9192,30.4706,2,1
26,4,0.420,2.002,8,5,13,59.8791,30.4585,60.0113,30.4276,2,0
36,11,1.179,1.009,11,9,20,59.8718,30.2508,59.8455,30.1704,1,1
56,27,0.737,0.899,9,8,17,59.8507,30.1444,59.9541,30.3629,1,0
39,17,1.323,1.018,10,9,19,59.8560,30.2263,59.9999,30.2944,2,0
42,18,1.224,0.987,11,5,16,60.0787,30.3226,59.9290,30.3366,3,0
28,6,1.192,1.205,8,10,18,59.9045,30.4793,59.9334,30.2513,0,0
73,26,1.136,0.549,10,5,15,59.8750,30.2587,60.0210,30.3291,0,0
56,29,1.461,1.098,9,10,19,59.9151,30.5125,60.0082,30.3515,3,1
33,11,1.059,1.485,11,11,22,59.8979,30.4638,59.9899,30.2831,6,1
23,3,0.472,1.695,11,6,17,59.8912,29.8725,59.8514,30.2514,5,0
81,37,1.374,0.728,10,6,16,60.0844,29.9673,60.0131,30.3252,2,0
30,7,0.806,1.428,10,11,21,59.8610,30.2984,59.9886,30.2917,3,1
33,9,1.459,1.386,10,8,18,60.1433,30.2222,60.0020,30.3853,3,0
57,30,1.700,0.826,7,10,17,59.9193,30.3588,59.9415,30.2750,0,0
37,12,1.192,0.818,10,9,19,59.8692,30.4032,59.9251,30.4047,0,1
21,2,0.635,2.707,9,11,20,59.8346,30.2010,59.9329,30.3539,6,0
43,19,1.878,0.743,10,11,21,59.9197,30.2757,60.0431,30.3209,3,1
32,9,1.056,1.151,8,9,17,59.8584,30.2271,59.9188,30.4752,4,2
29,7,0.969,1.133,9,10,19,59.9887,30.2203,59.9447,30.4947,4,1
50,29,1.542,1.084,10,6,16,60.0752,30.3229,60.0188,30.6467,3,2
27,5,1.032,1.531,16,5,21,60.1088,30.2679,59.9387,30.2859,5,0
47,29,1.418,0.948,11,7,18,59.8688,30.4054,60.0226,30.3279,2,1
39,16,1.310,1.063,15,8,23,59.9915,30.1594,59.9382,30.3793,2,0
33,10,0.604,1.033,11,6,17,59.9262,30.4864,60.0349,30.2600,2,1
63,40,1.155,1.122,10,5,15,59.8272,30.4141,59.9321,30.3637,4,0
56,32,1.209,0.908,7,10,17,59.9095,30.3074,59.8497,30.1414,1,2
75,37,1.177,0.638,9,5,14,59.9557,30.4933,59.9262,30.2511,0,1
44,23,1.859,0.902,10,10,20,59.8521,30.1416,59.9355,30.2531,2,0
35,14,1.142,1.183,9,6,15,59.9994,30.2856,59.9121,30.5062,3,2
42,21,1.693,1.134,8,10,18,60.0387,30.3625,59.9333,30.2912,4,0
51,33,1.368,1.074,11,7,18,59.9550,30.4936,60.0083,30.2698,6,0
52,28,1.660,1.142,10,7,17,60.0399,30.3623,59.9038,29.7710,9,3
39,16,1.571,0.866,10,7,17,60.0504,30.3841,59.9433,30.2764,3,0
31,9,1.276,1.354,12,7,19,59.9886,30.2012,59.9776,30.3362,0,0
38,16,0.908,0.869,10,9,19,59.8638,30.3992,60.0006,30.3329,1,0
47,20,0.963,0.618,8,11,19,60.0148,30.3343,59.9374,30.2877,0,0
51,22,1.079,0.965,8,8,16,60.0423,30.3632,59.9387,30.2448,2,1
27,5,1.492,1.213,9,10,19,59.8478,30.2115,59.7410,30.0896,2,1
35,11,0.931,1.057,8,9,17,59.8515,30.1903,59.9142,30.5043,1,2
29,7,0.758,1.269,12,12,0,60.0359,30.4298,59.9469,30.3607,0,0
38,14,1.069,0.931,8,8,16,59.8520,30.2027,59.8973,30.4154,1,0
50,29,1.316,1.083,8,8,16,59.9133,30.3240,59.9580,30.4149,1,2
22,2,0.272,2.582,9,7,16,60.0040,30.2881,59.8976,30.4205,1,0
34,11,1.287,1.017,8,9,17,59.9209,30.4963,59.9339,30.3484,0,0
19,1,0.635,2.751,7,9,16,59.9974,30.3535,59.8208,30.1674,4,2
36,12,0.732,1.065,9,6,15,59.9240,30.2824,59.8804,29.8636,3,2
53,22,0.996,1.037,11,7,18,60.0251,30.2489,59.9244,30.3845,4,0
46,21,1.598,1.029,9,6,15,59.7459,30.5656,60.0368,30.3261,6,1
74,37,1.555,1.255,9,11,20,59.8679,30.2645,59.9592,30.3528,1,1
44,19,1.131,0.936,9,11,20,59.8840,30.2744,60.0598,30.3723,2,0
22,2,0.547,2.528,9,7,16,59.8601,30.4775,60.1115,30.5014,1,1
25,3,0.781,1.825,8,7,15,60.0321,30.4078,59.9361,30.2832,5,0
40,23,1.069,1.403,9,9,18,59.9233,30.4740,60.0076,30.3619,1,0
52,25,1.047,0.871,8,11,19,60.0587,30.3406,59.9255,30.2835,1,0
39,19,0.900,0.934,8,8,16,59.8399,30.3796,59.5703,30.1246,4,1
27,5,0.328,1.649,14,10,0,59.8592,30.4748,59.9315,30.3132,0,0
23,3,0.615,2.122,8,9,17,60.0506,30.3626,59.8979,30.4167,4,0
46,25,1.279,0.798,9,7,16,59.8612,30.4722,59.9590,30.3040,4,0
36,13,0.910,0.858,8,7,15,59.8267,30.1610,59.8664,30.3826,1,1
25,4,0.866,1.970,7,9,16,59.8304,30.2011,59.9304,30.2529,5,2
70,38,0.674,0.445,17,8,1,59.8518,30.2767,60.0147,30.3951,1,0
49,23,1.207,0.672,7,8,15,59.9528,30.3594,60.0589,30.3612,0,0
51,30,0.796,0.900,9,11,20,60.0567,30.3144,59.9396,30.2792,3,0
33,10,0.877,1.198,10,6,16,60.0204,30.4032,59.9957,30.2008,1,0
87,39,1.382,0.683,9,9,18,60.1462,30.2065,60.0074,30.3563,1,0
36,14,1.385,0.985,16,11,3,59.8770,30.4437,59.9964,30.3519,1,1
54,32,1.159,1.123,9,9,18,59.9267,30.3768,59.9243,30.3072,2,0
61,31,2.157,0.864,7,8,15,59.8795,30.4600,59.7198,30.4059,5,1
40,19,1.060,0.720,9,8,17,60.0314,30.2968,59.9077,30.3196,1,0
82,53,1.407,0.805,7,8,15,59.9372,30.4073,60.0815,30.3232,2,3
86,49,0.976,0.471,10,7,17,59.8593,30.2995,60.0580,30.3754,2,0
39,19,1.562,1.344,11,7,18,59.8713,30.4491,60.0037,30.3239,3,1
44,24,1.107,1.080,9,7,16,59.8534,30.1823,59.8915,30.4076,1,1
67,32,0.892,0.966,9,9,18,59.8593,30.1938,59.9937,29.7597,4,0
28,7,0.804,1.754,10,5,15,59.8737,30.3035,60.0253,30.3189,3,2
57,36,1.038,0.792,11,6,17,59.9559,30.3212,59.7293,30.0801,3,0
39,15,1.207,1.238,9,10,19,59.9245,30.3847,59.9850,30.2650,1,0
44,17,1.051,0.939,8,11,19,59.9307,30.4788,59.8286,30.3322,2,1
58,35,1.214,0.924,7,7,14,59.8672,30.3348,60.0111,30.2750,0,0
23,3,0.691,2.115,11,7,18,59.8737,30.3283,59.9427,30.2813,1,0
65,31,1.408,0.743,9,5,14,59.8429,30.3122,59.9742,30.3230,3,0
69,32,1.007,0.766,12,7,19,59.8610,30.1823,59.9997,30.3257,3,1
36,11,1.287,1.045,8,7,15,59.9169,30.4444,60.0249,30.3193,3,3
70,39,1.306,1.049,9,8,17,59.8829,30.9878,59.9953,30.4259,8,2
50,20,1.534,1.188,8,12,20,59.9526,30.2420,59.8488,30.3906,3,1
29,6,0.871,1.582,8,10,18,59.8534,30.3360,59.7402,30.0890,5,1
37,11,0.938,0.804,9,8,17,59.8316,30.1704,59.9670,30.2628,2,0
43,18,1.069,1.328,9,7,16,59.8753,30.2539,60.0165,30.3087,5,0
64,32,1.297,0.709,9,11,20,59.9353,30.3722,59.9250,30.2817,2,0
38,16,0.908,0.791,8,7,15,59.8426,30.1258,59.9328,30.3488,1,0
70,39,1.393,0.778,8,10,18,59.9347,30.4010,60.0685,30.3679,1,0
41,16,1.365,0.936,10,9,19,59.9534,30.3023,59.9326,30.3598,0,0
41,19,1.504,0.961,16,6,22,59.8424,30.3640,59.9729,30.3214,2,2
24,3,0.968,1.308,10,6,16,59.9428,30.2615,60.0389,30.4080,2,0
68,39,0.916,0.583,19,9,4,59.9125,30.3211,60.0527,30.3346,0,0
32,12,0.878,0.928,11,10,21,59.8952,30.4797,60.0115,30.3210,3,0
45,22,1.236,0.705,8,5,13,59.9142,30.3057,60.0486,30.3300,0,0
83,44,1.203,0.823,10,8,18,60.0103,30.6172,59.9395,30.3727,1,1
34,12,0.566,0.706,7,6,13,60.1084,30.4979,60.0170,30.3235,3,0
39,13,1.111,0.689,7,9,16,59.9266,30.4191,59.8063,30.3154,3,1
22,2,0.557,1.899,9,12,21,59.9154,30.3539,60.0331,30.2871,3,1
41,17,0.862,0.924,10,7,17,59.8945,30.2669,59.9231,30.3105,0,0
71,37,0.627,0.911,8,11,19,59.8517,30.0344,59.8513,30.3579,2,0
33,12,0.929,1.560,14,7,21,60.0268,30.4245,59.8801,30.2586,3,1
26,4,0.626,2.016,7,5,12,59.9293,30.3359,60.0921,29.9724,5,0
61,38,1.320,1.036,9,9,18,59.9191,30.4837,59.9294,30.2500,3,0
33,8,0.930,0.928,10,6,16,60.0182,30.4100,59.9109,30.4251,2,0
77,45,0.978,0.609,8,9,17,59.8566,30.1877,60.0080,30.3280,1,0
58,42,1.880,0.641,9,11,20,59.6987,30.4173,59.8672,30.3837,1,0
31,10,1.158,1.512,9,8,17,60.0442,30.3841,59.9037,30.3317,4,0
48,16,1.432,1.172,12,10,22,59.9253,30.4966,60.0130,30.3206,2,0
47,19,0.983,1.242,10,7,17,59.8760,30.3258,60.0031,30.3371,6,0
39,12,1.748,0.953,7,8,15,59.7364,30.5892,60.0041,30.7775,7,0
32,10,1.368,1.244,10,7,17,60.0852,29.9614,60.1027,30.2754,6,0
21,2,0.812,2.282,9,6,15,59.9944,30.3187,59.9563,30.2289,2,0
62,24,1.678,1.038,9,5,14,59.8666,30.3925,60.0170,30.3329,3,0
79,36,1.223,0.996,9,7,16,60.0212,30.4004,59.9379,30.2819,0,0
75,34,1.021,1.205,9,9,18,59.9761,30.3904,60.1120,30.4854,3,0
73,41,1.335,0.823,9,6,15,60.0165,30.2811,59.8510,30.3147,3,1
20,1,0.639,3.208,10,6,16,59.9306,30.2840,60.0069,30.3841,5,1
19,1,0.467,2.350,7,9,16,59.8716,30.3361,59.9580,30.3034,0,0
55,34,1.601,1.107,10,7,17,60.0254,30.3775,59.9476,30.4956,1,0
26,4,0.482,1.529,10,5,15,59.9378,30.3780,59.9183,30.2970,0,0
57,34,0.819,0.606,10,7,17,60.0104,30.2888,59.9503,30.5002,2,0
46,25,0.966,0.893,11,10,21,59.8361,30.5140,59.9322,30.3058,4,0
61,29,1.348,0.711,10,12,22,59.8619,30.1924,59.8773,29.8648,5,0
36,11,1.144,0.859,9,8,17,59.8247,30.3908,59.9602,30.4649,6,0
35,11,0.770,0.712,10,10,20,59.8414,30.1437,59.9324,30.3548,4,0
32,10,0.973,0.873,7,7,14,59.8569,30.1823,59.9345,30.3643,4,0
41,19,1.624,1.134,11,7,18,59.8829,30.4700,60.0371,30.4671,6,0
79,47,1.141,0.932,7,9,16,59.5564,30.0930,59.7212,30.4039,3,0
86,43,0.683,0.622,9,11,20,59.8682,30.4455,59.9597,30.3045,0,1
53,31,1.323,0.490,11,7,18,60.0170,30.4230,59.8561,30.2123,1,0
26,4,0.752,1.538,8,5,13,59.9083,30.4794,60.0086,30.3569,3,0
69,40,0.947,0.888,9,10,19,59.8449,30.1412,59.9332,30.3581,2,0
29,7,1.343,1.417,9,9,18,59.8585,30.3001,59.9883,30.2567,6,1
68,45,0.973,0.675,10,10,20,59.8803,29.9003,59.9285,30.3036,3,0
27,5,0.883,1.380,8,6,14,59.9470,30.4745,60.0522,30.3772,4,0
26,4,0.770,2.218,10,7,17,59.8680,30.2504,60.0042,30.3857,6,0
47,23,1.010,0.801,7,8,15,59.8685,30.2549,59.9585,30.3544,1,0
82,43,0.577,0.749,8,8,16,59.8401,30.4912,59.9530,30.3064,0,0
36,14,0.946,0.886,9,7,16,59.8370,30.5107,59.9351,30.3060,0,2
18,1,0.629,2.354,10,11,21,59.7182,30.4122,59.8568,30.2260,6,2
35,8,0.586,1.218,14,12,2,59.9774,30.5076,60.0180,30.2476,2,0
66,48,1.343,0.538,9,8,17,59.8375,30.3134,60.0007,30.3309,4,0
31,8,1.456,1.148,10,9,19,59.8692,29.9221,59.9666,30.3094,10,1
75,40,1.448,0.511,10,9,19,60.0246,30.2466,59.8761,29.9243,4,0
20,1,0.643,2.327,10,12,22,59.8369,30.4196,60.0008,30.3685,6,0
31,8,1.000,0.560,7,11,18,59.8649,30.3126,60.0053,30.3437,2,2
79,51,0.787,0.876,8,9,17,59.8314,30.4239,59.9355,30.3140,0,0
31,8,0.898,0.987,8,7,15,59.8590,30.3863,59.9616,30.3015,2,1
28,6,0.830,1.432,8,7,15,59.9320,30.2459,60.0393,30.4303,2,0
38,16,1.265,0.944,13,6,19,59.8514,30.3557,59.9866,30.3971,4,0
74,39,0.963,0.777,14,9,23,59.8355,30.1351,59.9396,30.2823,2,0
33,10,1.129,1.131,12,7,19,59.9125,30.2958,60.0269,30.3157,3,0
49,24,1.105,0.675,9,10,19,59.8562,30.1792,59.9506,30.3710,2,0
51,28,1.121,0.622,16,6,22,59.9405,30.4706,59.8528,30.3184,1,0
35,13,1.289,1.238,9,10,19,59.9504,30.4671,59.8528,30.3607,5,0
22,3,0.592,2.142,12,8,20,59.6855,30.4355,59.9344,30.3285,6,2
28,6,0.821,1.436,11,8,19,59.8289,30.2003,59.9365,30.4363,4,0
34,12,1.539,1.486,11,8,19,59.9062,30.2722,60.0447,30.3366,4,2
56,32,1.359,0.876,11,8,19,59.8705,30.4459,59.9401,30.2405,1,2
40,17,1.763,1.085,9,9,18,59.8927,30.4665,59.9360,30.3554,0,0
26,5,1.158,1.316,17,8,1,59.9560,30.3031,60.0904,30.1869,8,3
43,19,1.433,0.842,9,5,14,59.9249,30.3859,59.8426,30.2545,3,0
41,20,1.007,0.720,7,9,16,60.0141,30.4290,59.9939,30.3089,0,0
37,11,1.010,0.996,10,7,17,59.8555,30.0372,59.7194,30.0818,4,1
42,17,1.527,1.094,10,12,22,60.0492,30.3305,59.9435,30.3851,4,1
73,34,1.275,1.078,10,8,18,59.8502,30.1358,59.9857,30.2854,5,1
29,7,0.554,1.453,8,6,14,59.7609,30.4714,59.8843,30.3620,0,0
26,4,0.987,1.043,11,9,20,60.0361,30.3828,59.9204,30.4714,3,0
47,21,0.958,0.971,10,11,21,60.0042,30.2838,59.9347,30.3468,1,0
31,8,1.125,1.320,9,5,14,60.0025,30.2835,59.8381,30.3365,5,0
35,12,1.243,1.291,8,8,16,59.8539,30.3150,59.9899,30.3333,5,0
37,12,1.149,1.207,9,9,18,60.0266,30.2229,59.9322,30.3601,2,2
76,49,1.411,0.676,9,9,18,59.8982,29.7756,59.9464,30.2374,8,2
25,4,0.692,1.084,10,8,18,60.1031,30.1921,59.9399,30.2813,1,1
40,17,1.869,0.853,10,6,16,59.8972,30.4080,59.8587,30.2295,5,2
67,34,1.135,0.858,11,9,20,59.8517,30.2093,59.9682,30.4369,1,0
56,36,1.163,0.818,9,8,17,59.8442,30.2441,60.0159,30.2738,2,0
79,44,0.930,0.633,10,8,18,60.0010,30.4303,60.0181,30.3124,1,0
28,5,1.044,1.223,9,6,15,59.7708,30.5944,59.8839,30.4709,2,0
47,19,1.303,1.011,9,10,19,59.7041,30.4444,59.8437,30.1735,4,0
